victim_name,group,sector,requested_sector,country,attack_date,discovered,website,source_url,description,raw_record
bank.pingan.com (CN),babuk2,Financial Services,Financial Services,CN,2025-03-10 22:03:00.000000,2025-03-10 22:22:57.951986,,http:/bxwu33iefqfc3rxigynn3ghvq4gdw3gxgxna5m4aa3o4vscdeeqhiqad.onion/blog/358c4d15c88f881a4fe9b4009fea92875bd9569160533db6cbea77d6fbdee3be/,bank.pingan.com,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-10 22:03:00.000000"", ""country"": ""CN"", ""description"": ""bank.pingan.com"", ""discovered"": ""2025-03-10 22:22:57.951986"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""babuk2"", ""id"": ""YmFuay5waW5nYW4uY29tIChDTilAYmFidWsy"", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/YmFuay5waW5nYW4uY29tIChDTilAYmFidWsy"", ""post_url"": ""http:/bxwu33iefqfc3rxigynn3ghvq4gdw3gxgxna5m4aa3o4vscdeeqhiqad.onion/blog/358c4d15c88f881a4fe9b4009fea92875bd9569160533db6cbea77d6fbdee3be/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/3809e4e68d207a2c9d00324c84710374.png"", ""victim"": ""bank.pingan.com (CN)"", ""website"": """"}"
mazars.fr,babuk2,Financial Services,Financial Services,FR,2025-03-10 08:00:15.000000,2025-03-10 11:28:30.253818,mazars.fr,http:/bxwu33iefqfc3rxigynn3ghvq4gdw3gxgxna5m4aa3o4vscdeeqhiqad.onion/blog/b97dd628d06368f22daf4bf21b671c46c8b37d5ebfedeac6fc68688b5e55e943/,mazars.fr company,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-10 08:00:15.000000"", ""country"": ""FR"", ""description"": ""mazars.fr company"", ""discovered"": ""2025-03-10 11:28:30.253818"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""babuk2"", ""id"": ""bWF6YXJzLmZyQGJhYnVrMg=="", ""infostealer"": {""employees"": 4, ""employees_url"": 3, ""infostealer_stats"": {""CRYPTBOT"": 2, ""Generic Stealer"": 2, ""Lumma"": 14, ""Raccoon"": 10, ""RedLine"": 16, ""StealC"": 4}, ""thirdparties"": 7, ""thirdparties_domain"": 5, ""update"": ""2025-03-10 11:27:06"", ""users"": 23, ""users_url"": 10}, ""permalink"": ""https://www.ransomware.live/id/bWF6YXJzLmZyQGJhYnVrMg=="", ""post_url"": ""http:/bxwu33iefqfc3rxigynn3ghvq4gdw3gxgxna5m4aa3o4vscdeeqhiqad.onion/blog/b97dd628d06368f22daf4bf21b671c46c8b37d5ebfedeac6fc68688b5e55e943/"", ""press"": ""https://www.lemagit.fr/actualites/366538155/Ransomware-Alphv-Black-Cat-revendique-une-cyberattaque-contre-Mazars"", ""screenshot"": ""https://images.ransomware.live/victims/ab012d22263f70ebf0265c0e351f27d5.png"", ""victim"": ""mazars.fr"", ""website"": ""mazars.fr""}"
Vercoe Insurance Brokers,dragonforce,Financial Services,Financial Services,NZ,2025-03-05 22:49:06.767885,2025-03-09 20:26:33.799422,vercoes.co.nz,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/blog/?post_uuid=9d56dca4-3542-4309-8384-caea7e428b82,"Vercoe Insurance Brokers have been the preferred insurance brokers for Calley Building since 2008. They came to us highly recommended by family members who had a long standing relationship with the company over many years. It is the opinion of many people that dealing with insurance is stressful and time consuming, this is true if you do not have an astute company like Vercoes at the helm. We have found Linda, Adrienne and the rest of the Vercoes team to be extremely helpful and vigilant towards our business and personal insurance requirements. They have certainly lived up to the expectations we had of them and they have contributed immensely towards our strong business structures since 2008. We have full confidence in the policies Vercoe Insurance Brokers provide us as we have had to make several claims over the years and every time our policies have provided the required cover. The claim process is always stress free and managed very well by the Vercoes professional team.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-05 22:49:06.767885"", ""country"": ""NZ"", ""description"": ""Vercoe Insurance Brokers have been the preferred insurance brokers for Calley Building since 2008. They came to us highly recommended by family members who had a long standing relationship with the company over many years. It is the opinion of many people that dealing with insurance is stressful and time consuming, this is true if you do not have an astute company like Vercoes at the helm. We have found Linda, Adrienne and the rest of the Vercoes team to be extremely helpful and vigilant towards our business and personal insurance requirements. They have certainly lived up to the expectations we had of them and they have contributed immensely towards our strong business structures since 2008. We have full confidence in the policies Vercoe Insurance Brokers provide us as we have had to make several claims over the years and every time our policies have provided the required cover. The claim process is always stress free and managed very well by the Vercoes professional team."", ""discovered"": ""2025-03-09 20:26:33.799422"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""dragonforce"", ""id"": ""VmVyY29lIEluc3VyYW5jZSBCcm9rZXJzQGRyYWdvbmZvcmNl"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-09 20:25:12"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/VmVyY29lIEluc3VyYW5jZSBCcm9rZXJzQGRyYWdvbmZvcmNl"", ""post_url"": ""http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/blog/?post_uuid=9d56dca4-3542-4309-8384-caea7e428b82"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/66e8e9612d9e99d11c26dbb3f5cef6b3.png"", ""victim"": ""Vercoe Insurance Brokers"", ""website"": ""vercoes.co.nz""}"
Carruth Compliance Consulting,skira,Financial Services,Financial Services,US,2025-03-06 01:20:56.872588,2025-03-06 01:22:04.960287,ncompliance.com,http://mtgc3qvyedjnfu7cen2zsupdppi5ys5g2hm6xwujvoepw25p4dy6huid.onion/news/carruth_compliance_consulting.html,"[AI generated] Carruth Compliance Consulting is a company dedicated to consulting on compliance challenges related to Tax-Advantaged Benefit Program administration. It specializes in the administration of 403(b) and 457(b) retirement plans. The company helps employers and financial institutions navigate complex tax laws and compliance regulations relating to benefit plans, providing compliance consulting, plan administration, and ongoing compliance support.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-06 01:20:56.872588"", ""country"": ""US"", ""description"": ""[AI generated] Carruth Compliance Consulting is a company dedicated to consulting on compliance challenges related to Tax-Advantaged Benefit Program administration. It specializes in the administration of 403(b) and 457(b) retirement plans. The company helps employers and financial institutions navigate complex tax laws and compliance regulations relating to benefit plans, providing compliance consulting, plan administration, and ongoing compliance support."", ""discovered"": ""2025-03-06 01:22:04.960287"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""skira"", ""id"": ""Q2FycnV0aCBDb21wbGlhbmNlIENvbnN1bHRpbmdAc2tpcmE="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-01-20 12:40:09"", ""users"": 1, ""users_url"": 1}, ""permalink"": ""https://www.ransomware.live/id/Q2FycnV0aCBDb21wbGlhbmNlIENvbnN1bHRpbmdAc2tpcmE="", ""post_url"": ""http://mtgc3qvyedjnfu7cen2zsupdppi5ys5g2hm6xwujvoepw25p4dy6huid.onion/news/carruth_compliance_consulting.html"", ""press"": ""https://www.jdsupra.com/legalnews/carruth-compliance-consulting-sends-out-6879360/"", ""screenshot"": ""https://images.ransomware.live/victims/c3211d72ee47213d2925d336fc191569.png"", ""victim"": ""Carruth Compliance Consulting"", ""website"": ""ncompliance.com""}"
"Best Collateral, Inc.",rhysida,Financial Services,Financial Services,US,2025-03-05 10:12:41.870261,2025-03-05 10:12:43.016029,,,"Best Collateral, Inc. Headquartered in San Rafael, California, Best Collateral opened its first store in 1903 in San Francisco and provides financial services to individuals, families and small businesses.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-05 10:12:41.870261"", ""country"": ""US"", ""description"": ""Best Collateral, Inc. Headquartered in San Rafael, California, Best Collateral opened its first store in 1903 in San Francisco and provides financial services to individuals, families and small businesses."", ""discovered"": ""2025-03-05 10:12:43.016029"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""rhysida"", ""id"": ""QmVzdCBDb2xsYXRlcmFsLCBJbmMuQHJoeXNpZGE="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/QmVzdCBDb2xsYXRlcmFsLCBJbmMuQHJoeXNpZGE="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Best Collateral, Inc."", ""website"": """"}"
Lakeshore Title Agency,ransomexx,Financial Services,Financial Services,US,2025-01-31 00:00:00.000000,2025-03-04 20:27:39.424023,lstitle.com,http://rnsm777cdsjrsdlbs4v5qoeppu3px6sb2igmh53jzrx7ipcrbjz5b2ad.onion/2025/01/31/lakeshore-title-agency/,Lakeshore Title Agency has closed over $100 million in commercial transactions and over $700 million in residential refinances and purchases. Leak size: 341GB.,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-01-31 00:00:00.000000"", ""country"": ""US"", ""description"": ""Lakeshore Title Agency has closed over $100 million in commercial transactions and over $700 million in residential refinances and purchases. Leak size: 341GB."", ""discovered"": ""2025-03-04 20:27:39.424023"", ""duplicates"": [], ""extrainfos"": {""data_size"": ""341 GB""}, ""group"": ""ransomexx"", ""id"": ""TGFrZXNob3JlIFRpdGxlIEFnZW5jeUByYW5zb21leHg="", ""infostealer"": {""employees"": 1, ""employees_url"": 1, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-04 20:31:47"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/TGFrZXNob3JlIFRpdGxlIEFnZW5jeUByYW5zb21leHg="", ""post_url"": ""http://rnsm777cdsjrsdlbs4v5qoeppu3px6sb2igmh53jzrx7ipcrbjz5b2ad.onion/2025/01/31/lakeshore-title-agency/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/e18dcb56240d78e6d6881fbe520045bd.png"", ""victim"": ""Lakeshore Title Agency"", ""website"": ""lstitle.com""}"
Makesworth Accountants,ransomexx,Financial Services,Financial Services,GB,2025-02-09 00:00:00.000000,2025-03-04 20:26:18.677947,makesworth.co.uk,http://rnsm777cdsjrsdlbs4v5qoeppu3px6sb2igmh53jzrx7ipcrbjz5b2ad.onion/2025/02/09/makeworth-accountants/,"Makesworth Accountants is multi-award-winning accountancy practice of a chartered accountant, tax and business advisers. Leak size: 176.4GB.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-02-09 00:00:00.000000"", ""country"": ""GB"", ""description"": ""Makesworth Accountants is multi-award-winning accountancy practice of a chartered accountant, tax and business advisers. Leak size: 176.4GB."", ""discovered"": ""2025-03-04 20:26:18.677947"", ""duplicates"": [], ""extrainfos"": {""data_size"": ""176.4 GB""}, ""group"": ""ransomexx"", ""id"": ""TWFrZXN3b3J0aCBBY2NvdW50YW50c0ByYW5zb21leHg="", ""infostealer"": {""employees"": 2, ""employees_url"": 3, ""infostealer_stats"": {""Raccoon"": 2, ""RedLine"": 2, ""StealC"": 4, ""Vidar"": 2}, ""thirdparties"": 2, ""thirdparties_domain"": 106, ""update"": ""2025-03-04 20:33:14"", ""users"": 3, ""users_url"": 24}, ""permalink"": ""https://www.ransomware.live/id/TWFrZXN3b3J0aCBBY2NvdW50YW50c0ByYW5zb21leHg="", ""post_url"": ""http://rnsm777cdsjrsdlbs4v5qoeppu3px6sb2igmh53jzrx7ipcrbjz5b2ad.onion/2025/02/09/makeworth-accountants/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/479a9418a93a307bcce6d73f8edbad02.png"", ""victim"": ""Makesworth Accountants"", ""website"": ""makesworth.co.uk""}"
LINKGROUP,arcusmedia,Financial Services,Financial Services,ZA,2025-03-03 18:56:21.000000,2025-03-03 20:02:54.037326,linkgroup.co.za,http://arcuufpr5xxbbkin4mlidt7itmr6znlppk63jbtkeguuhszmc5g7qdyd.onion/?p=421,"Hard landscaping including new patios, retaining walls, rockeries, decking,…","{""activity"": ""Financial Services"", ""attackdate"": ""2025-03-03 18:56:21.000000"", ""country"": ""ZA"", ""description"": ""Hard landscaping including new patios, retaining walls, rockeries, decking,…"", ""discovered"": ""2025-03-03 20:02:54.037326"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""arcusmedia"", ""id"": ""TElOS0dST1VQQGFyY3VzbWVkaWE="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-03 20:05:45"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/TElOS0dST1VQQGFyY3VzbWVkaWE="", ""post_url"": ""http://arcuufpr5xxbbkin4mlidt7itmr6znlppk63jbtkeguuhszmc5g7qdyd.onion/?p=421"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/7041d8227d1329699f4ec7afd1260271.png"", ""victim"": ""LINKGROUP"", ""website"": ""linkgroup.co.za""}"
Couri Insurance Agency,play,Financial Services,Financial Services,US,2025-02-17 00:00:00.000000,2025-03-02 20:05:17.125615,couri.com,http://mbrlkbtq5jonaqkurjwmxftytyn2ethqvbxfu4rgjbkkknndqwae6byd.onion/index.php?page=1topic.php?id=U1ai63MYiPdEah,United States,"{""activity"": ""Financial Services"", ""attackdate"": ""2025-02-17 00:00:00.000000"", ""country"": ""US"", ""description"": ""United States"", ""discovered"": ""2025-03-02 20:05:17.125615"", ""duplicates"": [], ""extrainfos"": [], ""group"": ""play"", ""id"": ""Q291cmkgSW5zdXJhbmNlIEFnZW5jeUBwbGF5"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-03-02 20:03:51"", ""users"": 0, ""users_url"": 0}, ""modifications"": [{""date"": ""2025-03-31 18:12:03.767807"", ""description"": ""Update published""}], ""permalink"": ""https://www.ransomware.live/id/Q291cmkgSW5zdXJhbmNlIEFnZW5jeUBwbGF5"", ""post_url"": ""http://mbrlkbtq5jonaqkurjwmxftytyn2ethqvbxfu4rgjbkkknndqwae6byd.onion/index.php?page=1topic.php?id=U1ai63MYiPdEah"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/139536d84f071b4b7d2ebdf300c3b164.png"", ""victim"": ""Couri Insurance Agency"", ""website"": ""couri.com""}"
"Donna G. Rogers, CPA, P.A.",RunSomeWares,Financial Services,Financial Services,US,2025-02-27 14:35:57.862762,2025-02-27 14:37:04.752890,dgrogerscpa.com,http://oow7rehrxlzpy6vh3hezl2khstkpa6s7wx3iit74tr6xbjibupld5iad.onion/dgr/dgr.html,"Focusing on customer service, we provide accounting solutions for small to mid-sized businesses with the use of QuickBooks software.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-02-27 14:35:57.862762"", ""country"": ""US"", ""description"": ""Focusing on customer service, we provide accounting solutions for small to mid-sized businesses with the use of QuickBooks software."", ""discovered"": ""2025-02-27 14:37:04.752890"", ""duplicates"": [], ""group"": ""RunSomeWares"", ""id"": ""RG9ubmEgRy4gUm9nZXJzLCBDUEEsIFAuQS5AUnVuU29tZVdhcmVz"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-02-27 14:39:48"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/RG9ubmEgRy4gUm9nZXJzLCBDUEEsIFAuQS5AUnVuU29tZVdhcmVz"", ""post_url"": ""http://oow7rehrxlzpy6vh3hezl2khstkpa6s7wx3iit74tr6xbjibupld5iad.onion/dgr/dgr.html"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/fed0e5179bd7583572c689cbe791f3cf.png"", ""victim"": ""Donna G. Rogers, CPA, P.A."", ""website"": ""dgrogerscpa.com""}"
"F&V Capital Management, LLC (FVCM)",RunSomeWares,Financial Services,Financial Services,US,2025-01-01 00:00:00.000000,2025-02-27 14:34:45.268790,fvcapital.us,http://oow7rehrxlzpy6vh3hezl2khstkpa6s7wx3iit74tr6xbjibupld5iad.onion/fvcm/fvcm.html,"F&V Capital Management, LLC (FVCM) is an SEC registered investment advisor that offers customized asset management solutions using U.S. and European traded equities, fixed income and other short-term and liquid securities for a wide variety of international clients.","{""activity"": ""Financial Services"", ""attackdate"": ""2025-01-01 00:00:00.000000"", ""country"": ""US"", ""description"": ""F&V Capital Management, LLC (FVCM) is an SEC registered investment advisor that offers customized asset management solutions using U.S. and European traded equities, fixed income and other short-term and liquid securities for a wide variety of international clients."", ""discovered"": ""2025-02-27 14:34:45.268790"", ""duplicates"": [], ""group"": ""RunSomeWares"", ""id"": ""RiZWIENhcGl0YWwgTWFuYWdlbWVudCwgTExDIChGVkNNKUBSdW5Tb21lV2FyZXM="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""infostealer_stats"": {}, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2025-02-27 14:35:30"", ""users"": 0, ""users_url"": 0}, ""modifications"": [{""date"": ""2025-04-12 07:58:10.730345"", ""description"": ""Update published""}], ""permalink"": ""https://www.ransomware.live/id/RiZWIENhcGl0YWwgTWFuYWdlbWVudCwgTExDIChGVkNNKUBSdW5Tb21lV2FyZXM="", ""post_url"": ""http://oow7rehrxlzpy6vh3hezl2khstkpa6s7wx3iit74tr6xbjibupld5iad.onion/fvcm/fvcm.html"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/e6117c35967c599b694da768c4c5dd83.png"", ""victim"": ""F&V Capital Management, LLC (FVCM)"", ""website"": ""fvcapital.us""}"
